"Median_House_Value","Median_Income","Median_Age","Tot_Rooms","Tot_Bedrooms","Population","Households","Latitude","Longitude","Distance_to_coast","Distance_to_LA","Distance_to_SanDiego","Distance_to_SanJose","Distance_to_SanFrancisco"
153200,3.15,35,796,132,313,152,37.74,-121.42,36323.1889765372,499930.519164388,679337.590270708,61341.5116484779,88985.2935901807
128700,4.3687,33,1329,266,683,233,37.75,-121.42,35248.8179705411,500832.257268613,680238.049589253,62159.596318002,88939.023880183
132000,3.1333,34,1280,268,754,294,37.75,-121.43,35028.9886912935,501346.773591635,680753.951290948,61571.5365119521,88060.3711786386
127300,2.75,41,1717,325,855,303,37.75,-121.43,35028.9886912935,501346.773591635,680753.951290948,61571.5365119521,88060.3711786386
117600,3.3611,42,1207,278,699,279,37.75,-121.43,35028.9886912935,501346.773591635,680753.951290948,61571.5365119521,88060.3711786386
119800,3.0865,52,876,170,426,179,37.74,-121.43,36109.8718557123,500446.030281548,679854.242456556,60745.4520424443,88106.98303221
110400,3.5789,40,859,196,427,176,37.74,-121.43,36109.8718557123,500446.030281548,679854.242456556,60745.4520424443,88106.98303221
125000,2.1424,30,1912,451,1065,388,37.75,-121.43,35028.9886912935,501346.773591635,680753.951290948,61571.5365119521,88060.3711786386
147600,3.6312,7,2125,508,1358,464,37.76,-121.43,33950.1121200007,502248.361537183,681654.284094695,62406.4988711435,88027.7807868713
194800,5.0443,5,7264,1285,3670,1146,37.76,-121.44,33744.6659442693,502762.972387341,682170.253838685,61833.437654986,87148.9267110759
164800,4.6173,15,3846,677,2360,635,37.75,-121.45,34651.8486689872,502379.063144907,681788.204217389,60416.8467171961,86303.0893927727
141700,3.5096,33,1875,363,970,381,37.74,-121.44,35916.729307102,500962.628270728,680371.711869347,60156.4100416615,87228.6883485681
151300,4.2768,29,918,159,417,166,37.75,-121.44,34829.8798634278,501862.37666756,681270.670121369,60990.5519386807,87181.7262667983
170600,3.4821,16,2229,458,1199,445,37.75,-121.44,34829.8798634278,501862.37666756,681270.670121369,60990.5519386807,87181.7262667983
103100,1.1957,19,1393,367,915,355,37.74,-121.42,36323.1889765372,499930.519164388,679337.590270708,61341.5116484779,88985.2935901807
108300,1.6937,52,966,247,589,228,37.74,-121.43,36109.8718557123,500446.030281548,679854.242456556,60745.4520424443,88106.98303221
111500,1.725,52,994,258,623,264,37.74,-121.43,36109.8718557123,500446.030281548,679854.242456556,60745.4520424443,88106.98303221
112500,3.1319,25,456,116,370,106,37.74,-121.44,35916.729307102,500962.628270728,680371.711869347,60156.4100416615,87228.6883485681
208100,5.3321,7,8363,1314,3907,1068,37.73,-121.44,37005.070168111,500063.731770543,679473.381565161,59331.3807540319,87289.7900979861
134700,2.9955,40,1718,391,1312,388,37.73,-121.43,37192.5866681009,499546.136175884,678955.160072083,59928.6125948932,88167.5941092705
196700,5.9934,2,2682,393,883,271,37.73,-121.42,37399.7567792189,499029.627561363,678437.755899698,60532.7970198595,89045.4248336475
63000,1.9792,22,1630,404,4402,358,37.72,-121.29,42680.9462445266,491502.451425664,670877.743745187,68234.4302470109,100526.352477787
250000,4.3015,21,1494,271,781,255,37.67,-121.32,46543.5994634167,488477.379284411,667877.936098342,62759.6416068272,98423.7057698666
294000,4.6625,14,1594,292,887,287,37.58,-121.47,53141.4105591026,488290.855885798,667669.44490066,46189.5966877612,87306.8737947773
248700,3.8158,14,5020,909,2105,796,35.69,-120.9,23391.2548235384,303111.017052289,477001.966677677,203352.391743003,268912.358881181
154300,3.23,11,8997,1698,1825,756,35.76,-120.93,25331.1280257169,309924.813788172,484293.775315509,195164.701493808,260823.358588125
90600,2.2165,15,1914,425,1130,421,35.76,-120.7,41382.5448623431,293633.309803464,469412.542615231,205050.328081967,271893.67027206
144900,1.6303,14,3487,889,2352,796,35.65,-120.69,31386.1846988211,285280.511083687,460175.850643082,216074.299248161,282600.93256535
114000,2.0076,38,2564,546,1301,481,35.64,-120.69,30508.3414589538,284600.170713848,459402.130309814,217042.858542772,283536.275337322
140000,2.4567,43,3044,652,1456,608,35.62,-120.69,28801.2166562931,283247.677827431,457858.861343221,218984.062524396,285410.758876019
161700,2.9167,35,3451,713,1550,653,35.62,-120.69,28801.2166562931,283247.677827431,457858.861343221,218984.062524396,285410.758876019
195200,3.3472,31,3476,644,1476,567,35.63,-120.72,27987.1109484184,286079.858825287,460586.168487968,216702.402344128,283022.785557604
256700,4.2841,8,2690,410,1085,381,35.63,-120.67,30835.5918433827,282489.931706081,457330.144685304,218900.269792731,285449.446158105
168100,3.8661,6,12779,2441,6085,2157,35.62,-120.67,30024.2356414739,281811.447824325,456556.853974415,219867.73797894,286384.242347251
113500,2.6528,9,5782,1184,3026,1130,35.59,-120.63,30524.7754920263,276911.88883567,451638.305836752,224555.624333914,291148.035779333
158200,2.9926,9,3466,673,2356,619,35.65,-120.64,34309.8754604802,281725.60952967,456945.448027432,218332.828029032,285072.361531368
162700,3.7303,9,4267,785,2065,691,35.74,-120.47,52301.1227278969,276473.441136039,453399.187115339,218252.872097308,285782.092466368
142100,2.811,15,4760,871,2459,734,35.56,-120.29,55999.2614528814,251013.860511771,427673.349022105,243988.22307637,311557.039242553
206900,4.475,13,4461,764,1795,640,35.6,-120.6,33370.5812055114,275446.352044524,450470.219621091,224958.315537046,291704.002785111
264600,3.24,9,6044,1222,2239,972,35.52,-121.11,9015.33483814746,308450.450787034,478854.890472285,213679.935812892,276958.593870472
271200,3.8019,13,5383,1070,1880,796,35.55,-121.14,6355.09244065767,312501.589902299,483072.000614183,209649.502017529,272793.718120969
320800,3.4799,16,4109,798,1298,626,35.58,-121.12,3424.98203066131,312716.738672761,483818.021430054,207079.239282685,270529.923907441
278800,3.6908,23,2059,354,636,278,35.4,-120.92,3347.36462264468,286830.825130976,457090.152289025,232176.789021632,296449.441943643
184200,2.3075,27,3493,909,1481,666,35.38,-120.85,1870.36658025459,280243.595286137,450794.07672396,236646.392179847,301316.030111404
188300,2.7344,23,1664,355,629,279,35.39,-120.86,2732.31958328739,281594.106274504,452203.496807261,235269.372803008,299911.372296861
186200,2.7043,21,2787,641,1106,501,35.4,-120.86,3844.22815367113,282170.650654866,452919.935451863,234245.055823748,298924.834406841
278100,3.0187,16,2168,444,782,374,35.41,-120.87,3164.75553871631,283523.361268018,454329.81283828,232868.031282302,297520.035316766
279400,3.7738,18,3418,686,970,453,35.42,-120.94,3703.96168921484,289526.814270124,459905.491181434,229441.057331373,293649.655628907
283600,2.6864,30,6346,1410,1769,887,35.44,-120.95,4857.24581129289,291450.132877076,462025.492211317,227039.814280849,291255.258822049
226900,2.8173,21,1033,195,588,187,35.37,-120.85,1063.75943580665,279671.820491747,450079.658563841,237670.807791823,302302.995872807
266800,2.7266,28,4323,886,1650,705,35.36,-120.83,2813.64938900431,277544.667246013,447975.376415314,239402.473132798,304126.254107525
221100,2.6205,27,2863,711,930,533,35.35,-120.84,2516.7945508582,277756.651031566,447958.33491237,240072.335881006,304694.901177723
2e+05,2.5552,34,3279,714,1397,646,35.37,-120.84,1910.08332886939,278893.778512577,449384.702867908,238024.095814031,302720.991797215
227300,1.65,29,2046,588,846,410,35.37,-120.89,2740.05937177269,282792.114043764,452867.542654883,236286.306421711,300651.712617049
207800,3.6412,15,3276,670,1520,613,35.33,-120.84,4348.74009260547,276632.719491028,446538.475704022,242123.673909882,306672.229900313
192700,4.4766,14,4155,787,2112,755,35.33,-120.83,4803.6240310258,275848.748546471,445839.563314537,242473.956715679,307087.083494331
215800,3.3958,12,3522,683,1780,662,35.32,-120.82,6235.57693560188,274505.241479597,444431.59665874,243850.970120902,308491.332266067
183200,3.2226,11,3252,701,1814,660,35.32,-120.83,5750.93515801736,275290.099251538,445130.898276486,243499.32970245,308075.728632655
189600,3.4762,15,2419,538,1279,522,35.32,-120.84,5376.75335068489,276075.752636721,445831.006324395,243150.480162208,307662.155916894
266300,3.588,16,1576,287,595,262,35.33,-120.9,5336.73968429047,281353.035887195,450748.720800185,240081.416491483,304226.278499859
183900,3.526,17,4197,802,1656,732,35.32,-120.84,5376.75335068489,276075.752636721,445831.006324395,243150.480162208,307662.155916894
196100,2.8493,23,3100,603,1515,609,35.31,-120.84,5636.31818759512,275522.145380808,445125.187527761,244178.031822784,308652.912248781
317700,4.9359,15,2062,327,781,316,35.3,-120.84,4933.52396778956,274971.918015166,444421.027178387,245206.319520574,309644.490925795
293900,2.5172,16,3924,699,1325,638,35.31,-120.82,7060.11942393206,273948.267313884,443723.381902952,244875.669953185,309479.538249205
330000,3.587,20,2200,393,996,365,35.33,-120.8,6740.59997579784,273501.682663296,443747.693460318,243541.544969908,308343.813187541
204500,3.2112,20,3389,704,1309,520,35.6,-121.1,3520.44202126306,312378.454485311,483872.633044182,205591.182213911,269300.780552217
249600,3.1818,36,1940,315,850,298,35.29,-120.65,15600.4577667359,259541.025595162,430488.707264536,253245.159793469,318760.672583701
253600,1.9647,23,1932,487,1380,472,35.29,-120.66,15322.7513041141,260316.711582507,431177.415059248,252852.502002866,318315.71593583
195000,1.7031,16,2272,629,1689,649,35.29,-120.66,15322.7513041141,260316.711582507,431177.415059248,252852.502002866,318315.71593583
500001,0.7025,19,1540,715,1799,635,35.3,-120.67,16180.5114535007,261669.652615845,432590.181807034,251458.105744214,316902.00847035
3e+05,1.0298,20,626,212,3574,261,35.32,-120.65,18779.4011372725,261291.315133711,432670.631043088,250244.095846622,315859.400091492
328800,6.3144,28,3952,592,1469,571,35.28,-120.62,15733.9736176687,256637.418789022,427700.070394379,255436.097848803,321071.865666792
222900,1.4492,29,1785,481,1344,472,35.29,-120.65,15600.4577667359,259541.025595162,430488.707264536,253245.159793469,318760.672583701
165900,2.5455,32,896,240,548,231,35.28,-120.65,14556.4234827767,258964.512169093,429764.686600543,254247.367754943,319729.645744265
258900,4.2411,27,2034,341,768,316,35.27,-120.65,13523.2210839138,258391.495647946,429042.323451775,255250.484189106,320699.545858291
225900,2.5129,15,2365,538,1446,490,35.27,-120.65,13523.2210839138,258391.495647946,429042.323451775,255250.484189106,320699.545858291
221500,2.1507,21,3298,716,1862,687,35.26,-120.64,12906.5874974755,257041.750845412,427630.053249466,256645.225357109,322113.331387957
251300,5.156,23,1630,253,704,263,35.27,-120.63,14318.1278822437,256835.53544646,427662.542893376,256037.443181199,321589.913721079
233300,2.084,39,2163,652,1153,599,35.29,-120.66,15322.7513041141,260316.711582507,431177.415059248,252852.502002866,318315.71593583
209600,1.4036,31,2773,844,1358,794,35.28,-120.66,14258.3600045702,259742.01477073,430454.636174245,253856.210993857,319285.983500887
206300,2.1786,46,2054,502,1170,494,35.28,-120.66,14258.3600045702,259742.01477073,430454.636174245,253856.210993857,319285.983500887
227100,2.6208,52,2254,642,1237,590,35.27,-120.65,13523.2210839138,258391.495647946,429042.323451775,255250.484189106,320699.545858291
192600,2.8009,46,2217,544,1107,527,35.27,-120.66,13201.8110304252,259170.812401961,429733.516304776,254860.818040156,320257.171470547
174200,1.6875,33,1664,455,1077,461,35.27,-120.66,13201.8110304252,259170.812401961,429733.516304776,254860.818040156,320257.171470547
208200,3.7337,17,2719,589,1386,570,35.27,-120.66,13201.8110304252,259170.812401961,429733.516304776,254860.818040156,320257.171470547
226200,2.2656,15,5540,1319,2383,1165,35.26,-120.66,12155.1495637496,258603.127631774,429014.063816658,255866.312563665,321229.271496696
231700,2.2165,32,4202,986,2309,956,35.3,-120.67,16180.5114535007,261669.652615845,432590.181807034,251458.105744214,316902.00847035
337000,4.6719,24,3504,521,1490,506,35.31,-120.7,15793.3210561577,264573.741441086,435381.509248665,249290.96079519,314606.701813912
225000,3.25,37,1354,293,753,290,35.29,-120.68,14918.5195624347,261870.767759725,432557.428640614,252074.902775542,317431.471807846
247000,2.2847,26,4225,886,1795,704,35.28,-120.69,13690.7810182479,262079.824454841,432529.658892134,252698.165926944,317966.33974723
219300,3.0833,44,2236,411,1036,437,35.29,-120.67,15094.6797019781,261093.294967823,431866.990236228,252462.412354592,317872.646374958
221800,4.625,20,1248,231,722,225,35.26,-120.69,11483.919305286,260951.712049213,431096.52284013,254717.117208921,319917.312570258
239900,4.6071,14,3768,682,1884,664,35.28,-120.7,13618.0232133003,262860.835420846,433223.044007299,252317.33198842,317530.265693496
331600,5.4287,9,2568,421,1149,398,35.27,-120.71,12493.9503472922,263080.445367206,433202.339624198,252951.088585032,318073.706766789
208000,3.2464,26,1704,315,918,310,35.26,-120.68,11641.2480036633,260167.99180883,430401.516288442,255097.610377573,320352.73776324
262500,2.794,15,4210,899,1933,867,35.25,-120.69,10383.2150565715,260392.94265616,430382.470679234,255727.867304596,320894.129420659
350000,4.2639,46,118,17,6532,13,35.32,-120.7,15392.6105093068,265151.573492236,436104.288877991,248283.931774913,313634.007522737
253300,5.0267,5,4413,804,2003,725,35.24,-120.52,18185.7507463437,246573.466166793,417930.965008745,263499.673791864,329483.286908654
233700,2.2868,16,4208,897,1634,806,35.25,-120.68,10556.9813822251,259607.439464142,429686.224968086,256106.906352305,321328.285590009
42500,1.6563,16,164,30,542,32,35.34,-120.69,15701.9237119595,265547.120901514,436868.724918117,246662.453635851,312135.306357254
336200,3.7635,14,3414,802,1236,632,35.19,-120.81,4827.74181605232,266728.758972521,434642.074466445,257565.135423261,321802.565752019
380000,5.9676,13,5138,713,1838,645,35.2,-120.66,6358.99684786406,255272.192598888,424732.837016635,261917.343718437,327080.568911901
357800,3.5352,17,5805,1097,1919,932,35.14,-120.7,2065.91030368858,255291.764390011,423351.979629791,266538.039592533,331276.496818027
245900,3.0938,34,3100,617,1155,542,35.14,-120.68,2729.00626168808,253681.275044655,421931.237574951,267262.912210825,332115.853372738
236100,1.9653,41,2666,751,940,507,35.13,-120.66,848.19076134797,251553.961542852,419816.78648755,269013.961965028,333945.934785983
55000,1.7878,16,2680,704,975,619,35.13,-120.63,2775.46452482616,249143.168228936,417693.054842985,270130.899496336,335226.50751001
275000,4.849,7,7922,1442,2863,1197,35.15,-120.64,3524.19700808304,250996.54744986,419800.957628011,267730.054328924,332836.958425281
295500,4.6776,8,6638,1054,2710,966,35.13,-120.59,6338.26511355018,245939.699177487,414873.204286331,271654.450350924,336959.583589717
267600,4.4033,15,5818,924,2324,845,35.13,-120.56,8958.90491417831,243545.558561727,412767.311373884,272822.479805316,338278.378468626
195200,2.8824,39,1656,333,866,317,35.12,-120.57,7543.89246456781,243810.652599001,412761.736279551,273435.3491973,338810.211189609
156800,3.5242,18,2920,556,1068,552,35.11,-120.57,6883.70511734625,243282.437889394,412056.848490263,274440.784356343,339784.287028294
205400,3.155,25,3642,726,1729,673,35.11,-120.59,5444.1388721615,244886.65707149,413466.777254987,273670.00210251,338911.706907657
217700,3.4509,22,3342,644,1342,593,35.12,-120.6,5379.3813095506,246212.712847478,414874.061771128,272278.664266264,337500.435987657
163800,2.5792,16,1671,354,935,340,35.12,-120.61,4471.23565238416,247014.991756745,415579.878277416,271897.924937404,337067.457337531
179700,2.1702,27,3055,677,1407,610,35.12,-120.59,6258.25396585564,245411.224814344,414169.09635858,272661.821542341,337935.225836231
153000,2.2625,17,2495,524,1292,501,35.11,-120.6,4821.6772693557,245689.953928686,414173.023004841,273288.210573587,338478.11696987
197800,3.5744,20,3098,571,1449,611,35.11,-120.59,5444.1388721615,244886.65707149,413466.777254987,273670.00210251,338911.706907657
165400,2.6974,31,1486,345,823,322,35.12,-120.61,4471.23565238416,247014.991756745,415579.878277416,271897.924937404,337067.457337531
190400,2.7301,16,3431,721,1777,701,35.13,-120.61,4542.02800898524,247539.848115484,416281.430738033,270887.808993479,336089.405372647
162000,2.9821,12,3430,793,1840,720,35.12,-120.61,4471.23565238416,247014.991756745,415579.878277416,271897.924937404,337067.457337531
158500,3.3062,11,3733,831,1839,739,35.11,-120.61,4302.79295259769,246494.031970954,414880.117175853,272908.832231819,338046.33636498
178100,2.9615,19,2949,662,1425,548,35.12,-120.65,867.598829243609,250231.86374716,418411.568886281,270399.350479671,335353.794682082
209900,2.7128,26,3971,803,1792,723,35.13,-120.62,3652.33000343144,248341.115615135,416986.82024189,270508.132629961,335657.042874314
155800,2.0292,18,2241,544,1521,509,35.11,-120.62,3812.4068377424,247298.883570497,415588.055430728,272531.877159096,337616.372039563
160000,2.655,22,1240,294,768,288,35.12,-120.62,3563.78298052692,247818.053853219,416286.541541645,271519.613731549,336636.296879165
268300,2.1042,19,1583,392,704,269,35.1,-120.66,2493.28499198054,250017.663264707,417736.556694757,272066.866174845,336900.446665961
142100,2.4003,14,2919,691,1896,577,35.1,-120.61,3385.03027623264,245976.993516015,414182.156512866,273920.522115254,339026.035290991
143600,3.0536,17,2799,637,2015,592,35.1,-120.61,3385.03027623264,245976.993516015,414182.156512866,273920.522115254,339026.035290991
