图片,价格,价格1,名称_链接,名称,skcolor_ljg,promowords,pcommit,店铺_链接,店铺,关键词,pobtn_链接,pobtn
,298.00,298.00,https://item.jd.com/58240646484.html,法芙娜 黑白牛奶巧克力币烘焙 70%黑巧克力1000g,巧克力,法芙娜 黑白牛奶巧克力币烘焙 70%黑巧克力1000g,1000+条评价,https://mall.jd.com/index-10099122.html?from=pc,领英食品专营店,"
						",https://cart.jd.com/gate.action?pid=58240646484&pcount=1&ptype=1,加入购物车
,138.00,138.00,https://item.jd.com/10031463545106.html,爱普诗十口味夹心巧克力礼盒  婚庆伴手礼 生日礼物女 圣诞礼物年货礼盒 桃心款216g【至23年3月】,巧克力,爱普诗十口味夹心巧克力礼盒  婚庆伴手礼 生日礼物女 圣诞礼物年货礼盒 桃心款216g【至23年3月】,1000+条评价,https://mall.jd.com/index-188437.html?from=pc,爱普诗旗舰店,"
								2件9折
								赠
						",https://cart.jd.com/gate.action?pid=10031463545106&pcount=1&ptype=1,加入购物车
,84.90,84.90,https://item.jd.com/100040883135.html,麦提莎 玛氏 澳大利亚进口 MM豆花生味桶装575g 自营/零食/巧克力/礼物,巧克力,【乐事多】京东超市孕妇级可吃无添加无防腐西梅干454g【限时抢购】(此商品不参加上述活动),2万+条评价,,,"
								自营
								2件9折
						",https://cart.jd.com/gate.action?pid=100040883135&pcount=1&ptype=1,加入购物车
,17.90,17.90,https://item.jd.com/10057017927195.html,德国进口RitterSport瑞特滋运动巧克力 夹心牛奶巧克力排块榛子果仁坚果巧克力黑巧克力零食 榛子黑巧克力100g,巧克力,夏季高温巧克力有融化风险，我们尽力做好发货措施！客观风险，融化不赔不退不换，巧克力发出后无法拦截拒收，介意勿拍！,100+条评价,https://mall.jd.com/index-11459069.html?from=pc,高狄诗官方旗舰店,"
						",https://cart.jd.com/gate.action?pid=10057017927195&pcount=1&ptype=1,加入购物车
,43.90,43.90,https://item.jd.com/10042007189149.html,乌克兰进口 如胜（ROSHEN）神枪手系列酒心巧克力礼盒150g 三种口味可选 送女友圣诞节礼物 白兰地1盒,巧克力,乌克兰进口 如胜（ROSHEN）神枪手系列酒心巧克力礼盒150g 三种口味可选 送女友圣诞节礼物 白兰地1盒,200+条评价,https://mall.jd.com/index-10345102.html?from=pc,食为天食品专营店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10042007189149&pcount=1&ptype=1,加入购物车
,99.00,99.00,https://item.jd.com/10059167182737.html,每日黑巧 牛奶黑巧克力10*5盒 0白砂糖巧克力婚庆糖果送女友礼品休闲零食生日圣诞节感恩节礼物 原味+榛子+藜麦+蓝莓+香蕉,巧克力,每日黑巧 牛奶黑巧克力10*5盒 0白砂糖巧克力婚庆糖果送女友礼品休闲零食生日圣诞节感恩节礼物 原味+榛子+藜麦+蓝莓+香蕉,100+条评价,https://mall.jd.com/index-10261923.html?from=pc,每日黑巧官方旗舰店,"
						",https://cart.jd.com/gate.action?pid=10059167182737&pcount=1&ptype=1,加入购物车
,29.90,29.90,https://item.jd.com/62144121121.html,Marlour 真丝麦丽素纯脂纯可可脂夹心牛奶巧克力200g罐装年货送礼零食 真丝麦丽素200g *1罐,巧克力,总可可固形物含量45%更香醇浓郁纯脂,2000+条评价,https://mall.jd.com/index-746439.html?from=pc,青柠檬食品专营店,"
								满30-10
						",https://cart.jd.com/gate.action?pid=62144121121&pcount=1&ptype=1,加入购物车
,296.40,296.40,https://item.jd.com/10029677762462.html,12.12 周润发同款赌神巧克力德国进口feodora公爵夫人纯黑巧克力小包装 75%黑巧克力30片盒装(顺丰快递),巧克力,"欢迎到店铺首页领取优惠券，点击关注收藏领取0-3，88-5，188-10,288-20关注主页领取更多优惠券388-30，588-50",65条评价,https://mall.jd.com/index-10706687.html?from=pc,乔凡休闲食品专营店,"
						",https://cart.jd.com/gate.action?pid=10029677762462&pcount=1&ptype=1,加入购物车
,39.90,39.90,https://item.jd.com/10045903599041.html,德芙（Dove）巧克力礼盒圣诞节礼物送女友生日礼物女生送女友女朋友老婆纪念日婚庆喜糖伴手礼 德芙心语礼盒30粒,巧克力,德芙（Dove）巧克力礼盒圣诞节礼物送女友生日礼物女生送女友女朋友老婆纪念日婚庆喜糖伴手礼 德芙心语礼盒30粒,11条评价,https://mall.jd.com/index-613836.html?from=pc,1314巧克力旗舰店,"
						",https://cart.jd.com/gate.action?pid=10045903599041&pcount=1&ptype=1,加入购物车
,198.00,198.00,https://item.jd.com/10034284711748.html,费列罗金莎夹心巧克力礼盒圣诞节礼物送女友唯美斯巧克力爱心礼盒送孩子男朋友 一心一意爱心礼盒,巧克力,心怀皓月致敬师恩，当教师节遇上中秋节，可达鸭专属礼盒会场前往抢购,2000+条评价,https://mall.jd.com/index-866166.html?from=pc,可达鸭官方旗舰店,"
								京东物流
								满128-30
								赠
						",https://cart.jd.com/gate.action?pid=10034284711748&pcount=1&ptype=1,加入购物车
,59.90,59.90,https://item.jd.com/10066864580717.html,德芙（Dove）巧克力礼盒圣诞节礼物送女友生日礼物女生送女友女朋友喜糖伴手礼 德芙圣诞礼盒,巧克力,德芙（Dove）巧克力礼盒圣诞节礼物送女友生日礼物女生送女友女朋友喜糖伴手礼 德芙圣诞礼盒,200+条评价,https://mall.jd.com/index-613836.html?from=pc,1314巧克力旗舰店,"
						",https://cart.jd.com/gate.action?pid=10066864580717&pcount=1&ptype=1,加入购物车
,49.90,49.90,https://item.jd.com/10040227100406.html,德芙（Dove） 巧克力丝滑牛奶香白巧醇黑零食糖果喜糖伴手礼女生日礼物送女友 心动伴手礼4.5g*36块,巧克力,"天气太热,虽冰袋打包护航,仍难避免融化,可先放冰箱保鲜层冷却一会,凝固后食用,不影响口感！",1万+条评价,https://mall.jd.com/index-38157.html?from=pc,爱巧官方旗舰店,"
								满49-23
						",https://cart.jd.com/gate.action?pid=10040227100406&pcount=1&ptype=1,加入购物车
,206.70,206.70,https://item.jd.com/100021480558.html,GODIVA歌帝梵比利时进口72%可可黑巧克力21片装 休闲零食 进口零食,巧克力,GODIVA歌帝梵比利时进口72%可可黑巧克力21片装 休闲零食 进口零食,2万+条评价,https://mall.jd.com/index-1000090791.html?from=pc,歌帝梵京东自营旗舰店,"
								自营
										厂商配送
								1件9折
						",https://cart.jd.com/gate.action?pid=100021480558&pcount=1&ptype=1,加入购物车
,69.00,69.00,https://item.jd.com/10062759118260.html,瑞士莲 进口软心巧克力婚庆喜糖批发结婚伴手礼圣诞情人节平安夜礼物女 红色牛奶味500g,巧克力,婚庆喜糖，日期新鲜，正品保障,500+条评价,https://mall.jd.com/index-12208958.html?from=pc,礼梅进口食品小店,"
								新品
								每满69-10
						",https://cart.jd.com/gate.action?pid=10062759118260&pcount=1&ptype=1,加入购物车
,13.80,13.80,https://item.jd.com/10033150819209.html,麦丽素巧克力夹心巧克力豆儿童休闲零食小吃小零食散装糖果批发 200克(约80小袋) 熊猫款,巧克力,麦丽素巧克力夹心巧克力豆儿童休闲零食小吃小零食散装糖果批发 200克(约80小袋) 熊猫款,1000+条评价,https://mall.jd.com/index-11247995.html?from=pc,庸不易食品专营店,"
						",https://cart.jd.com/gate.action?pid=10033150819209&pcount=1&ptype=1,加入购物车
,61.80,61.80,https://item.jd.com/10022716805295.html,百诺 可可总量75%黑巧克力 88%偏苦可可脂黑巧克力 散装称重500g 100%纯黑巧克力（特苦）,巧克力,百诺 可可总量75%黑巧克力 88%偏苦可可脂黑巧克力 散装称重500g 100%纯黑巧克力（特苦）,1000+条评价,https://mall.jd.com/index-657054.html?from=pc,青发食品专营店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10022716805295&pcount=1&ptype=1,加入购物车
,54.90,54.90,https://item.jd.com/10023821254259.html,明治（Meiji）雪吻巧克力散装夹心巧克力喜糖批发儿童节礼物婚庆明治巧克力结婚喜糖果年货节日礼物送礼 混合口味500g,巧克力,零食嗨吃购不停~部分商品满199元-100元,1000+条评价,https://mall.jd.com/index-57865.html?from=pc,牧丰物语旗舰店,"
								满100-10
						",https://cart.jd.com/gate.action?pid=10023821254259&pcount=1&ptype=1,加入购物车
,77.90,77.90,https://item.jd.com/10038975601734.html,KDV 【俄罗斯国家馆】进口俄罗斯巧克力夹心糖榛仁果仁夹心办公零食喜糖礼物 黑巧克力榛仁500克X1包,巧克力,KDV 【俄罗斯国家馆】进口俄罗斯巧克力夹心糖榛仁果仁夹心办公零食喜糖礼物 黑巧克力榛仁500克X1包,100+条评价,https://mall.jd.com/index-10024437.html?from=pc,俄罗斯国家馆,"
						",https://cart.jd.com/gate.action?pid=10038975601734&pcount=1&ptype=1,加入购物车
,1100.00,1100.00,https://item.jd.com/40139120917.html,法国进口法芙娜Valrhona手工巧克力情人节巧克力夹心巧克力进口手工巧克力法芙娜巧克力 混合果仁夹心巧克力（120颗）,巧克力,此链接有14个口味可选，法芙娜手工大师倾心制作；各个给您不一样的感觉，法国原装进口,12条评价,https://mall.jd.com/index-673558.html?from=pc,睿珏进口食品专营店,"
								放心购
						",https://cart.jd.com/gate.action?pid=40139120917&pcount=1&ptype=1,加入购物车
,72.00,72.00,https://item.jd.com/65574794800.html,瑞士莲（lindt） 巧克力喜糖散装进口软心球黑巧结婚批发婚庆婚礼装送礼佳品 混合口味【多味随机】散装500g,巧克力,瑞士莲（lindt） 巧克力喜糖散装进口软心球黑巧结婚批发婚庆婚礼装送礼佳品 混合口味【多味随机】散装500g,1000+条评价,https://mall.jd.com/index-38157.html?from=pc,爱巧官方旗舰店,"
								满67-1
						",https://cart.jd.com/gate.action?pid=65574794800&pcount=1&ptype=1,加入购物车
,79.00,79.00,https://item.jd.com/10028189952923.html,徐福记 生产奇欧比代可可脂金条巧克力（金元宝形每斤44个）巧克力 金条形巧克力2斤,巧克力,徐福记 生产奇欧比代可可脂金条巧克力（金元宝形每斤44个）巧克力 金条形巧克力2斤,200+条评价,https://mall.jd.com/index-146496.html?from=pc,宏远食品专营店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10028189952923&pcount=1&ptype=1,加入购物车
,69.90,69.90,https://item.jd.com/10066251935908.html,德芙（Dove） 巧克力礼盒装生日礼物圣诞节送女友老婆女神纪念日礼物 德芙真心真意礼盒,巧克力,德芙（Dove） 巧克力礼盒装生日礼物圣诞节送女友老婆女神纪念日礼物 德芙真心真意礼盒,94条评价,https://mall.jd.com/index-11623884.html?from=pc,德芙巧克力旗舰店,"
						",https://cart.jd.com/gate.action?pid=10066251935908&pcount=1&ptype=1,加入购物车
,44.00,44.00,https://item.jd.com/100043758423.html,"京东国际	
费列罗（FERRERO）Duplo威化夹心白巧克力制品儿童进口零食年货圣诞节日礼物 182g",巧克力,费列罗（FERRERO）Duplo威化夹心白巧克力制品儿童进口零食年货圣诞节日礼物 182g,100+条评价,https://mall.jd.com/index-1000407943.html?from=pc,费列罗（FERRERO）海外京东自营旗舰店,"
								自营
								放心购
								新品
								包税
								2件9折
						",https://cart.jd.com/gate.action?pid=100043758423&pcount=1&ptype=1,加入购物车
,258.00,258.00,https://item.jd.com/10033622512377.html,费列罗（Ferrero Rocher） 私人定制巧克力礼盒情人节礼物糖果礼物零食创意礼品送友生日 108粒夹心大礼盒,巧克力,"【若有疑问，可联系在线客服咨询9:00-23:00,其他期间也会回复留言哦】",78条评价,https://mall.jd.com/index-10123494.html?from=pc,乐芮萨官方旗舰店,"
						",https://cart.jd.com/gate.action?pid=10033622512377&pcount=1&ptype=1,加入购物车
,68.80,68.80,https://item.jd.com/10026524505194.html,百诺（Benro）百诺生肖卡通牛图案纯可可脂金币金元宝牛奶250/500g年货春节礼物 金币巧克力500g,巧克力,散装巧克力,1000+条评价,https://mall.jd.com/index-173499.html?from=pc,世恩食品旗舰店,"
								京东物流
								2件8折
						",https://cart.jd.com/gate.action?pid=10026524505194&pcount=1&ptype=1,加入购物车
,99.00,99.00,https://item.jd.com/12018266574.html,瑞士莲（Lindt） 软心牛奶巧克力球500g精选多种口味巧克力婚庆结婚喜糖生日礼物伴手礼圣诞节糖果 黑巧混合600g【礼袋装】,巧克力,瑞士莲（Lindt） 软心牛奶巧克力球500g精选多种口味巧克力婚庆结婚喜糖生日礼物伴手礼圣诞节糖果 黑巧混合600g【礼袋装】,5000+条评价,https://mall.jd.com/index-630203.html?from=pc,寻滋味官方旗舰店,"
								1件9.9折
						",https://cart.jd.com/gate.action?pid=12018266574&pcount=1&ptype=1,加入购物车
,24.90,24.90,https://item.jd.com/100040193945.html,"
农动 SIPO麦丽素巧克力158g/桶夹心巧克力豆休闲零食经典怀旧糖果伴手礼送礼结婚喜糖",巧克力,农动 SIPO麦丽素巧克力158g/桶夹心巧克力豆休闲零食经典怀旧糖果伴手礼送礼结婚喜糖,80条评价,https://mall.jd.com/index-1000421663.html?from=pc,农动京东自营专区,"
								自营
								满40-23
						",https://cart.jd.com/gate.action?pid=100040193945&pcount=1&ptype=1,加入购物车
,79.00,79.00,https://item.jd.com/10046587260211.html,{俄罗斯国家馆} 俄罗斯巧克力原装进口 黑巧克力45克*12条（整盒装）爱莲巧 黑巧味*1盒【保质期到23.06月份】,巧克力,新日期粉丝回馈,2000+条评价,https://mall.jd.com/index-10024437.html?from=pc,俄罗斯国家馆,"
						",https://cart.jd.com/gate.action?pid=10046587260211&pcount=1&ptype=1,加入购物车
,138.00,138.00,https://item.jd.com/33754954111.html,明治（Meiji） 雪吻巧克力婚庆装1000g大包装230粒左右 抹茶口味,巧克力,明治（Meiji） 雪吻巧克力婚庆装1000g大包装230粒左右 抹茶口味,5000+条评价,https://mall.jd.com/index-31616.html?from=pc,明治旗舰店,"
								满130-40
						",https://cart.jd.com/gate.action?pid=33754954111&pcount=1&ptype=1,加入购物车
,245.00,245.00,https://item.jd.com/10065381199665.html,闻绮（Venchi） 意大利进口 圣诞限定迷你书型巧克力 圣诞节礼物 生日礼物女 圣诞红色小铁书,巧克力,闻绮（Venchi） 意大利进口 圣诞限定迷你书型巧克力 圣诞节礼物 生日礼物女 圣诞红色小铁书,71条评价,https://mall.jd.com/index-845046.html?from=pc,闻绮旗舰店,"
						",https://cart.jd.com/gate.action?pid=10065381199665&pcount=1&ptype=1,加入购物车
,29.58,29.58,https://item.jd.com/70725903620.html,营养燕麦巧克力牛奶麦片巧克力燕麦酥喜糖果零食散装整箱批 4种口味混合2斤装,巧克力,营养燕麦巧克力牛奶麦片巧克力燕麦酥喜糖果零食散装整箱批 4种口味混合2斤装,2000+条评价,https://mall.jd.com/index-10250253.html?from=pc,诚航食品专营店,"
						",https://cart.jd.com/gate.action?pid=70725903620&pcount=1&ptype=1,加入购物车
,59.80,59.80,https://item.jd.com/10044964053479.html,黑巧克力糖果散装5斤3\/2\/1斤 夹心巧克力喜糖年货送女友糖果（代可可脂） 5斤整箱巧克力(约300大颗),巧克力,黑巧克力糖果散装5斤3\/2\/1斤 夹心巧克力喜糖年货送女友糖果（代可可脂） 5斤整箱巧克力(约300大颗),100+条评价,https://mall.jd.com/index-10097066.html?from=pc,慈铭食品专营店,"
								券28-1
						",https://cart.jd.com/gate.action?pid=10044964053479&pcount=1&ptype=1,加入购物车
,115.00,115.00,https://item.jd.com/10035765741093.html,瑞士莲（lindt） lindt 瑞士进口瑞士莲巧克力软心巧克力球礼盒装喜糖零食七夕教师节礼物送女友 礼盒混装口味48颗,巧克力,正品授权，瑞士莲巧克力,1000+条评价,https://mall.jd.com/index-11459069.html?from=pc,高狄诗官方旗舰店,"
								1件9.7折
						",https://cart.jd.com/gate.action?pid=10035765741093&pcount=1&ptype=1,加入购物车
,49.90,49.90,https://item.jd.com/10026287954962.html,进口 瑞士莲（Lindt）软心巧克力分享装200g 年货送礼 原味软心巧克力,巧克力,送礼/二次销售完美主义着禁拍，外箱瑕疵原因暂时不处理售后。物流原因外箱，瓶体容易破损，按销售补差价拒收承担退回运费。,34条评价,https://mall.jd.com/index-702925.html?from=pc,金航水饮专营店,"
								京东物流
								免邮
						",https://cart.jd.com/gate.action?pid=10026287954962&pcount=1&ptype=1,加入购物车
